protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
FK12,malicious,0.4,circuit7253.qasm,19,None,1,✗,"{'100': 14, '000': 20, '010': 22, '110': 29, '011': 3, '001': 7, '111': 2, '101': 3}"
FK12,malicious,0.4,circuit5450.qasm,19,None,0,✗,"{'000': 10, '011': 35, '111': 40, '100': 15}"
FK12,malicious,0.4,circuit7443.qasm,20,None,0,✗,"{'010': 33, '000': 7, '101': 12, '110': 28, '100': 6, '001': 10, '111': 2, '011': 2}"
FK12,malicious,0.4,circuit1112.qasm,19,None,1,✗,"{'100': 34, '011': 8, '000': 33, '110': 5, '101': 1, '010': 8, '111': 11}"
FK12,malicious,0.4,circuit6034.qasm,28,1,1,✓,"{'111': 61, '011': 39}"
FK12,malicious,0.45,circuit5463.qasm,24,None,0,✗,"{'111': 35, '011': 38, '000': 9, '100': 18}"
FK12,malicious,0.45,circuit8843.qasm,21,None,1,✗,"{'000': 39, '011': 17, '100': 39, '111': 5}"
FK12,malicious,0.45,circuit3966.qasm,21,None,1,✗,"{'001': 46, '101': 43, '100': 6, '000': 5}"
FK12,malicious,0.45,circuit2875.qasm,20,None,1,✗,"{'100': 9, '101': 25, '011': 15, '111': 21, '001': 16, '110': 5, '010': 4, '000': 5}"
FK12,malicious,0.45,circuit5231.qasm,26,0,0,✓,"{'001': 51, '101': 37, '100': 5, '000': 7}"
FK12,malicious,0.45,circuit6764.qasm,24,None,0,✗,"{'000': 32, '011': 17, '100': 41, '111': 10}"
FK12,malicious,0.45,circuit9797.qasm,23,None,0,✗,"{'110': 28, '000': 33, '100': 22, '010': 17}"
FK12,malicious,0.45,circuit3874.qasm,21,None,1,✗,"{'000': 6, '010': 27, '110': 38, '001': 10, '101': 11, '100': 4, '111': 3, '011': 1}"
FK12,malicious,0.45,circuit9941.qasm,27,None,0,✗,"{'010': 24, '110': 20, '100': 11, '011': 12, '111': 14, '001': 6, '000': 8, '101': 5}"
FK12,malicious,0.45,circuit2569.qasm,24,None,1,✗,"{'001': 16, '011': 20, '111': 31, '110': 5, '101': 10, '100': 8, '000': 10}"
FK12,malicious,0.45,circuit8872.qasm,24,None,0,✗,"{'000': 35, '110': 26, '100': 27, '010': 12}"
FK12,malicious,0.45,circuit0970.qasm,22,None,0,✗,"{'110': 29, '100': 11, '011': 2, '010': 29, '000': 15, '111': 1, '001': 7, '101': 6}"
FK12,malicious,0.45,circuit0389.qasm,26,None,1,✗,"{'000': 23, '110': 31, '010': 25, '100': 14, '001': 5, '111': 1, '101': 1}"
FK12,malicious,0.45,circuit9534.qasm,20,None,1,✗,"{'101': 12, '111': 7, '010': 6, '110': 11, '100': 19, '001': 18, '000': 18, '011': 9}"
FK12,malicious,0.45,circuit7354.qasm,21,None,1,✗,"{'111': 5, '010': 49, '110': 39, '011': 7}"
FK12,malicious,0.45,circuit6467.qasm,27,None,1,✗,"{'111': 11, '110': 14, '000': 15, '101': 11, '011': 13, '001': 17, '100': 9, '010': 10}"
FK12,malicious,0.45,circuit0874.qasm,20,None,0,✗,"{'111': 7, '100': 19, '110': 6, '001': 15, '000': 26, '101': 15, '010': 6, '011': 6}"
FK12,malicious,0.45,circuit2595.qasm,24,None,0,✗,"{'111': 22, '101': 8, '000': 9, '100': 19, '011': 32, '110': 3, '001': 4, '010': 3}"
FK12,malicious,0.45,circuit0736.qasm,28,None,0,✗,"{'100': 16, '000': 21, '011': 17, '010': 11, '101': 8, '111': 20, '110': 4, '001': 3}"
FK12,malicious,0.45,circuit7844.qasm,20,None,1,✗,"{'011': 6, '110': 19, '001': 11, '010': 15, '100': 10, '101': 18, '000': 16, '111': 5}"
FK12,malicious,0.45,circuit9496.qasm,23,None,1,✗,"{'111': 31, '001': 8, '110': 8, '011': 28, '000': 8, '101': 7, '100': 7, '010': 3}"
FK12,malicious,0.45,circuit7404.qasm,21,None,1,✗,"{'100': 13, '111': 38, '011': 37, '000': 12}"
FK12,malicious,0.45,circuit1761.qasm,19,None,1,✗,"{'011': 22, '101': 29, '111': 20, '001': 29}"
FK12,malicious,0.45,circuit0614.qasm,19,None,1,✗,"{'011': 10, '010': 37, '110': 33, '001': 11, '100': 1, '101': 4, '111': 3, '000': 1}"
FK12,malicious,0.45,circuit3217.qasm,24,None,1,✗,"{'000': 14, '100': 9, '111': 38, '011': 31, '110': 4, '010': 4}"
FK12,malicious,0.45,circuit6682.qasm,24,None,1,✗,"{'011': 36, '100': 17, '111': 37, '000': 10}"
FK12,malicious,0.45,circuit4894.qasm,25,None,0,✗,"{'010': 41, '001': 12, '110': 32, '101': 15}"
FK12,malicious,0.45,circuit9992.qasm,19,None,0,✗,"{'010': 17, '001': 16, '100': 13, '101': 10, '111': 9, '011': 11, '000': 8, '110': 16}"
FK12,malicious,0.45,circuit7338.qasm,20,None,1,✗,"{'111': 26, '000': 17, '010': 8, '011': 20, '100': 14, '110': 13, '101': 1, '001': 1}"
FK12,malicious,0.45,circuit1233.qasm,19,None,0,✗,"{'101': 2, '111': 17, '100': 11, '011': 21, '110': 14, '000': 14, '010': 18, '001': 3}"
FK12,malicious,0.45,circuit9978.qasm,22,None,1,✗,"{'011': 22, '111': 32, '010': 2, '001': 14, '000': 7, '101': 17, '110': 1, '100': 5}"
FK12,malicious,0.45,circuit1952.qasm,19,None,1,✗,"{'111': 26, '011': 44, '010': 16, '110': 14}"
FK12,malicious,0.45,circuit8928.qasm,22,None,0,✗,"{'111': 10, '001': 31, '101': 28, '011': 9, '010': 8, '110': 8, '100': 3, '000': 3}"
FK12,malicious,0.45,circuit8080.qasm,30,None,1,✗,"{'001': 12, '010': 22, '011': 15, '101': 6, '111': 17, '110': 17, '100': 6, '000': 5}"
FK12,malicious,0.45,circuit5723.qasm,21,None,1,✗,"{'111': 18, '110': 3, '000': 1, '011': 21, '010': 3, '001': 28, '100': 5, '101': 21}"
FK12,malicious,0.45,circuit4013.qasm,24,None,0,✗,"{'101': 14, '011': 10, '001': 16, '100': 17, '111': 13, '110': 14, '010': 7, '000': 9}"
FK12,malicious,0.45,circuit3926.qasm,24,None,0,✗,"{'111': 43, '011': 43, '000': 7, '100': 7}"
FK12,malicious,0.45,circuit6073.qasm,34,None,1,✗,"{'101': 31, '001': 38, '010': 8, '110': 11, '111': 7, '000': 1, '011': 4}"
FK12,malicious,0.45,circuit2622.qasm,20,None,0,✗,"{'001': 44, '101': 27, '010': 6, '000': 2, '111': 10, '110': 5, '100': 2, '011': 4}"
FK12,malicious,0.45,circuit4617.qasm,24,None,1,✗,"{'010': 8, '110': 8, '111': 5, '100': 17, '101': 22, '000': 21, '001': 17, '011': 2}"
FK12,malicious,0.45,circuit4460.qasm,25,None,0,✗,"{'000': 44, '100': 38, '011': 8, '111': 10}"
FK12,malicious,0.45,circuit3513.qasm,24,None,1,✗,"{'111': 26, '000': 13, '011': 20, '100': 20, '101': 3, '010': 4, '110': 6, '001': 8}"
FK12,malicious,0.45,circuit5351.qasm,19,None,0,✗,"{'010': 31, '110': 36, '000': 2, '011': 8, '001': 8, '101': 11, '100': 2, '111': 2}"
FK12,malicious,0.45,circuit5990.qasm,18,None,1,✗,"{'110': 36, '010': 27, '011': 4, '101': 11, '111': 9, '001': 11, '000': 2}"
FK12,malicious,0.45,circuit3406.qasm,22,None,0,✗,"{'000': 6, '110': 11, '100': 6, '101': 15, '010': 27, '011': 8, '001': 19, '111': 8}"
FK12,malicious,0.45,circuit7046.qasm,20,None,0,✗,"{'111': 40, '110': 2, '011': 36, '000': 7, '100': 5, '001': 6, '101': 4}"
FK12,malicious,0.45,circuit5794.qasm,21,None,0,✗,"{'000': 26, '100': 26, '110': 13, '010': 7, '001': 8, '011': 12, '111': 6, '101': 2}"
FK12,malicious,0.45,circuit3928.qasm,20,None,1,✗,"{'011': 31, '111': 40, '000': 11, '100': 18}"
FK12,malicious,0.45,circuit0354.qasm,20,None,0,✗,"{'000': 32, '100': 26, '111': 13, '001': 9, '101': 5, '011': 10, '110': 2, '010': 3}"
FK12,malicious,0.45,circuit5594.qasm,24,None,1,✗,"{'110': 27, '000': 16, '010': 18, '100': 9, '101': 12, '011': 7, '111': 9, '001': 2}"
FK12,malicious,0.45,circuit3927.qasm,19,None,1,✗,"{'001': 30, '011': 22, '101': 22, '111': 15, '100': 2, '110': 4, '010': 4, '000': 1}"
FK12,malicious,0.45,circuit5377.qasm,24,None,0,✗,"{'011': 27, '111': 33, '001': 5, '100': 8, '101': 6, '000': 8, '110': 7, '010': 6}"
FK12,malicious,0.45,circuit4065.qasm,27,None,0,✗,"{'111': 19, '011': 27, '010': 14, '001': 7, '110': 8, '101': 9, '100': 9, '000': 7}"
FK12,malicious,0.45,circuit0338.qasm,20,None,0,✗,"{'000': 22, '011': 20, '101': 7, '111': 19, '110': 4, '100': 16, '001': 6, '010': 6}"
FK12,malicious,0.45,circuit9699.qasm,19,None,1,✗,"{'011': 32, '111': 23, '100': 10, '101': 8, '000': 8, '001': 13, '110': 4, '010': 2}"
FK12,malicious,0.45,circuit2149.qasm,26,None,1,✗,"{'100': 40, '000': 34, '011': 14, '111': 12}"
FK12,malicious,0.45,circuit6984.qasm,18,None,1,✗,"{'010': 39, '100': 3, '110': 38, '101': 6, '000': 3, '011': 3, '001': 5, '111': 3}"
FK12,malicious,0.45,circuit9745.qasm,24,None,1,✗,"{'101': 22, '001': 23, '111': 20, '100': 4, '011': 23, '110': 5, '010': 3}"
FK12,malicious,0.45,circuit7117.qasm,23,None,1,✗,"{'011': 29, '111': 34, '001': 17, '101': 14, '100': 3, '000': 3}"
FK12,malicious,0.45,circuit4800.qasm,28,None,1,✗,"{'010': 18, '001': 20, '110': 21, '011': 6, '111': 8, '101': 15, '100': 8, '000': 4}"
FK12,malicious,0.45,circuit7303.qasm,21,None,0,✗,"{'101': 34, '001': 36, '111': 16, '011': 14}"
FK12,malicious,0.45,circuit2890.qasm,23,None,0,✗,"{'001': 40, '101': 33, '011': 7, '111': 13, '010': 1, '110': 5, '100': 1}"
FK12,malicious,0.45,circuit8792.qasm,16,None,0,✗,"{'110': 13, '010': 6, '001': 36, '101': 29, '100': 2, '011': 6, '111': 8}"
FK12,malicious,0.45,circuit7116.qasm,22,None,0,✗,"{'001': 8, '111': 21, '011': 19, '010': 17, '110': 18, '100': 4, '000': 8, '101': 5}"
FK12,malicious,0.45,circuit3701.qasm,25,None,1,✗,"{'000': 18, '100': 21, '010': 5, '011': 19, '110': 6, '111': 20, '001': 9, '101': 2}"
FK12,malicious,0.45,circuit2235.qasm,26,None,0,✗,"{'101': 21, '010': 6, '001': 21, '011': 15, '111': 13, '000': 10, '110': 7, '100': 7}"
FK12,malicious,0.45,circuit2994.qasm,19,None,1,✗,"{'101': 44, '000': 1, '001': 25, '100': 3, '010': 14, '011': 3, '110': 10}"
FK12,malicious,0.45,circuit6300.qasm,24,None,1,✗,"{'001': 21, '101': 22, '110': 22, '111': 5, '011': 10, '000': 6, '010': 8, '100': 6}"
FK12,malicious,0.45,circuit3915.qasm,21,None,1,✗,"{'100': 13, '010': 22, '011': 7, '110': 31, '101': 3, '001': 1, '000': 20, '111': 3}"
FK12,malicious,0.45,circuit2758.qasm,24,None,0,✗,"{'000': 34, '011': 15, '111': 13, '010': 7, '100': 22, '110': 5, '001': 4}"
FK12,malicious,0.45,circuit4577.qasm,22,None,1,✗,"{'001': 13, '110': 7, '011': 18, '111': 25, '100': 12, '101': 15, '010': 5, '000': 5}"
FK12,malicious,0.45,circuit2912.qasm,22,None,0,✗,"{'101': 1, '000': 31, '110': 15, '100': 25, '010': 16, '001': 6, '111': 2, '011': 4}"
FK12,malicious,0.45,circuit5951.qasm,22,None,0,✗,"{'011': 21, '110': 12, '101': 20, '010': 11, '000': 12, '100': 4, '001': 9, '111': 11}"
FK12,malicious,0.45,circuit3825.qasm,21,None,1,✗,"{'110': 3, '010': 6, '000': 23, '011': 10, '100': 16, '001': 16, '101': 18, '111': 8}"
FK12,malicious,0.45,circuit2468.qasm,26,0,1,✗,"{'011': 50, '010': 4, '111': 41, '110': 5}"
FK12,malicious,0.45,circuit8166.qasm,23,None,0,✗,"{'100': 29, '000': 48, '111': 3, '110': 6, '010': 7, '001': 1, '011': 5, '101': 1}"
FK12,malicious,0.45,circuit0453.qasm,25,None,0,✗,"{'101': 22, '111': 21, '011': 22, '110': 3, '001': 13, '000': 4, '100': 7, '010': 8}"
FK12,malicious,0.45,circuit5996.qasm,18,None,1,✗,"{'001': 4, '110': 22, '100': 22, '000': 24, '101': 4, '011': 3, '010': 18, '111': 3}"
FK12,malicious,0.45,circuit6162.qasm,26,None,1,✗,"{'111': 11, '110': 24, '001': 11, '101': 18, '011': 13, '100': 4, '000': 5, '010': 14}"
FK12,malicious,0.45,circuit5293.qasm,22,None,1,✗,"{'000': 36, '111': 12, '100': 39, '011': 13}"
FK12,malicious,0.45,circuit9009.qasm,23,None,0,✗,"{'001': 37, '000': 1, '010': 15, '101': 30, '111': 8, '011': 3, '110': 5, '100': 1}"
FK12,malicious,0.45,circuit4361.qasm,21,None,0,✗,"{'111': 13, '011': 20, '000': 39, '100': 28}"
FK12,malicious,0.45,circuit7892.qasm,20,None,1,✗,"{'001': 38, '010': 7, '111': 7, '000': 2, '110': 5, '101': 39, '100': 2}"
FK12,malicious,0.45,circuit5525.qasm,31,None,1,✗,"{'000': 29, '010': 21, '110': 26, '100': 24}"
FK12,malicious,0.45,circuit0138.qasm,19,None,1,✗,"{'110': 30, '100': 22, '010': 27, '000': 21}"
FK12,malicious,0.45,circuit6783.qasm,24,None,0,✗,"{'001': 14, '000': 21, '011': 9, '111': 9, '100': 15, '101': 16, '110': 14, '010': 2}"
FK12,malicious,0.45,circuit7085.qasm,23,None,0,✗,"{'011': 36, '100': 15, '111': 31, '000': 18}"
FK12,malicious,0.45,circuit2788.qasm,27,None,1,✗,"{'111': 7, '110': 41, '010': 28, '101': 10, '001': 10, '000': 1, '011': 1, '100': 2}"
FK12,malicious,0.45,circuit4214.qasm,23,None,1,✗,"{'001': 22, '101': 31, '010': 18, '110': 15, '111': 3, '000': 6, '100': 3, '011': 2}"
FK12,malicious,0.45,circuit4346.qasm,25,None,1,✗,"{'111': 35, '011': 41, '100': 11, '000': 13}"
FK12,malicious,0.45,circuit8996.qasm,20,None,0,✗,"{'101': 17, '011': 18, '111': 15, '000': 10, '001': 17, '110': 7, '100': 10, '010': 6}"
FK12,malicious,0.45,circuit4963.qasm,17,None,0,✗,"{'010': 33, '110': 27, '001': 10, '101': 12, '111': 6, '000': 6, '100': 4, '011': 2}"
FK12,malicious,0.45,circuit2069.qasm,22,None,1,✗,"{'100': 33, '000': 34, '011': 8, '111': 9, '110': 5, '001': 6, '010': 1, '101': 4}"
FK12,malicious,0.45,circuit8043.qasm,24,None,1,✗,"{'010': 29, '110': 42, '101': 5, '100': 7, '001': 8, '000': 7, '111': 1, '011': 1}"
FK12,malicious,0.45,circuit6756.qasm,20,None,0,✗,"{'000': 6, '010': 38, '110': 34, '100': 8, '101': 3, '111': 5, '001': 4, '011': 2}"
FK12,malicious,0.45,circuit7253.qasm,21,None,1,✗,"{'000': 20, '100': 14, '110': 34, '001': 9, '010': 13, '101': 9, '011': 1}"
FK12,malicious,0.45,circuit5450.qasm,25,None,0,✗,"{'111': 36, '100': 9, '011': 44, '000': 11}"
FK12,malicious,0.45,circuit7443.qasm,19,None,0,✗,"{'000': 9, '110': 29, '101': 14, '100': 5, '010': 31, '001': 11, '011': 1}"
FK12,malicious,0.45,circuit1112.qasm,24,None,1,✗,"{'100': 33, '000': 26, '110': 8, '011': 13, '111': 14, '001': 2, '010': 2, '101': 2}"
FK12,malicious,0.45,circuit6034.qasm,16,1,1,✓,"{'111': 55, '011': 45}"
FK12,malicious,0.5,circuit5463.qasm,24,None,0,✗,"{'111': 34, '011': 32, '100': 16, '000': 18}"
FK12,malicious,0.5,circuit8843.qasm,25,None,1,✗,"{'100': 38, '111': 15, '000': 36, '011': 11}"
FK12,malicious,0.5,circuit3966.qasm,21,1,1,✓,"{'101': 51, '001': 41, '000': 5, '100': 3}"
FK12,malicious,0.5,circuit2875.qasm,20,None,1,✗,"{'001': 21, '111': 18, '100': 15, '010': 2, '011': 20, '110': 10, '101': 11, '000': 3}"
FK12,malicious,0.5,circuit5231.qasm,25,None,0,✗,"{'001': 47, '000': 12, '101': 34, '100': 7}"
FK12,malicious,0.5,circuit6764.qasm,17,None,0,✗,"{'000': 45, '100': 33, '011': 13, '111': 9}"
FK12,malicious,0.5,circuit9797.qasm,29,None,0,✗,"{'010': 21, '100': 38, '000': 28, '110': 13}"
FK12,malicious,0.5,circuit3874.qasm,23,None,1,✗,"{'010': 37, '100': 10, '110': 34, '101': 6, '011': 3, '001': 8, '111': 1, '000': 1}"
FK12,malicious,0.5,circuit9941.qasm,22,None,0,✗,"{'010': 25, '111': 14, '001': 11, '000': 6, '110': 28, '101': 4, '011': 10, '100': 2}"
FK12,malicious,0.5,circuit2569.qasm,23,None,1,✗,"{'111': 33, '011': 24, '101': 17, '000': 11, '100': 7, '001': 6, '110': 2}"
FK12,malicious,0.5,circuit8872.qasm,19,None,0,✗,"{'110': 21, '010': 22, '100': 33, '000': 24}"
FK12,malicious,0.5,circuit0970.qasm,25,None,0,✗,"{'110': 38, '010': 23, '100': 10, '000': 16, '101': 5, '011': 1, '111': 4, '001': 3}"
FK12,malicious,0.5,circuit0389.qasm,23,None,1,✗,"{'000': 14, '110': 30, '100': 21, '010': 33, '011': 1, '001': 1}"
FK12,malicious,0.5,circuit9534.qasm,29,None,1,✗,"{'101': 21, '110': 8, '000': 19, '010': 5, '111': 10, '001': 20, '100': 14, '011': 3}"
FK12,malicious,0.5,circuit7354.qasm,26,None,1,✗,"{'110': 40, '011': 10, '111': 9, '010': 41}"
FK12,malicious,0.5,circuit6467.qasm,25,None,1,✗,"{'100': 15, '001': 12, '110': 15, '010': 11, '011': 13, '000': 12, '111': 8, '101': 14}"
FK12,malicious,0.5,circuit0874.qasm,30,None,0,✗,"{'001': 12, '101': 22, '000': 24, '100': 17, '110': 7, '111': 10, '011': 8}"
FK12,malicious,0.5,circuit2595.qasm,29,None,0,✗,"{'100': 12, '011': 29, '111': 39, '000': 12, '101': 4, '001': 2, '110': 1, '010': 1}"
FK12,malicious,0.5,circuit0736.qasm,28,None,0,✗,"{'100': 22, '010': 6, '111': 12, '000': 25, '011': 16, '110': 3, '001': 7, '101': 9}"
FK12,malicious,0.5,circuit7844.qasm,33,None,1,✗,"{'010': 20, '011': 5, '100': 19, '110': 18, '001': 9, '101': 10, '111': 6, '000': 13}"
FK12,malicious,0.5,circuit9496.qasm,25,None,1,✗,"{'101': 6, '111': 33, '011': 37, '100': 6, '001': 4, '000': 7, '010': 5, '110': 2}"
FK12,malicious,0.5,circuit7404.qasm,27,None,1,✗,"{'011': 41, '111': 39, '000': 10, '100': 10}"
FK12,malicious,0.5,circuit1761.qasm,26,None,1,✗,"{'101': 22, '001': 37, '011': 18, '111': 23}"
FK12,malicious,0.5,circuit0614.qasm,27,None,1,✗,"{'110': 33, '001': 15, '101': 13, '011': 6, '010': 26, '111': 3, '000': 2, '100': 2}"
FK12,malicious,0.5,circuit3217.qasm,22,None,1,✗,"{'111': 35, '000': 12, '100': 12, '011': 36, '001': 1, '010': 3, '110': 1}"
FK12,malicious,0.5,circuit6682.qasm,26,None,1,✗,"{'011': 43, '111': 33, '100': 14, '000': 10}"
FK12,malicious,0.5,circuit4894.qasm,30,None,0,✗,"{'110': 38, '001': 15, '010': 38, '101': 9}"
FK12,malicious,0.5,circuit9992.qasm,30,None,0,✗,"{'011': 8, '100': 14, '000': 16, '110': 16, '111': 12, '101': 12, '001': 8, '010': 14}"
FK12,malicious,0.5,circuit7338.qasm,26,None,1,✗,"{'111': 18, '101': 3, '000': 25, '100': 12, '010': 15, '011': 17, '110': 8, '001': 2}"
FK12,malicious,0.5,circuit1233.qasm,23,None,0,✗,"{'110': 17, '010': 13, '000': 9, '011': 31, '111': 16, '001': 2, '101': 5, '100': 7}"
FK12,malicious,0.5,circuit9978.qasm,22,None,1,✗,"{'111': 31, '001': 14, '011': 27, '101': 17, '110': 1, '100': 6, '000': 4}"
FK12,malicious,0.5,circuit1952.qasm,30,None,1,✗,"{'111': 30, '011': 38, '010': 15, '110': 17}"
FK12,malicious,0.5,circuit8928.qasm,23,None,0,✗,"{'101': 31, '010': 9, '111': 14, '001': 22, '110': 5, '100': 3, '011': 16}"
FK12,malicious,0.5,circuit8080.qasm,25,None,1,✗,"{'010': 25, '110': 21, '100': 9, '001': 7, '111': 10, '000': 5, '101': 8, '011': 15}"
FK12,malicious,0.5,circuit5723.qasm,22,None,1,✗,"{'111': 13, '010': 5, '001': 30, '101': 26, '011': 10, '000': 3, '110': 10, '100': 3}"
FK12,malicious,0.5,circuit4013.qasm,24,None,0,✗,"{'101': 13, '010': 15, '100': 15, '110': 14, '111': 15, '011': 8, '001': 14, '000': 6}"
FK12,malicious,0.5,circuit3926.qasm,27,None,0,✗,"{'100': 8, '011': 49, '000': 3, '111': 40}"
FK12,malicious,0.5,circuit6073.qasm,18,None,1,✗,"{'010': 4, '101': 36, '110': 5, '001': 35, '111': 9, '011': 10, '100': 1}"
FK12,malicious,0.5,circuit2622.qasm,22,None,0,✗,"{'001': 29, '101': 39, '011': 13, '110': 8, '010': 5, '100': 1, '111': 4, '000': 1}"
FK12,malicious,0.5,circuit4617.qasm,32,None,1,✗,"{'100': 17, '111': 7, '001': 22, '000': 11, '011': 6, '110': 8, '010': 7, '101': 22}"
FK12,malicious,0.5,circuit4460.qasm,24,None,0,✗,"{'000': 33, '100': 32, '011': 17, '111': 18}"
FK12,malicious,0.5,circuit3513.qasm,22,None,1,✗,"{'111': 22, '100': 21, '011': 23, '000': 16, '110': 6, '101': 3, '001': 4, '010': 5}"
FK12,malicious,0.5,circuit5351.qasm,15,None,0,✗,"{'101': 14, '110': 36, '010': 29, '111': 5, '001': 9, '100': 1, '000': 2, '011': 4}"
FK12,malicious,0.5,circuit5990.qasm,23,None,1,✗,"{'101': 10, '010': 32, '110': 30, '011': 6, '111': 3, '001': 13, '000': 4, '100': 2}"
FK12,malicious,0.5,circuit3406.qasm,31,None,0,✗,"{'001': 12, '011': 4, '101': 20, '111': 9, '110': 27, '010': 14, '100': 9, '000': 5}"
FK12,malicious,0.5,circuit7046.qasm,22,None,0,✗,"{'111': 36, '011': 36, '101': 9, '000': 7, '001': 4, '100': 7, '110': 1}"
FK12,malicious,0.5,circuit5794.qasm,22,None,0,✗,"{'100': 28, '011': 10, '111': 16, '000': 21, '101': 1, '001': 6, '110': 12, '010': 6}"
FK12,malicious,0.5,circuit3928.qasm,16,None,1,✗,"{'100': 20, '011': 25, '111': 43, '000': 12}"
FK12,malicious,0.5,circuit0354.qasm,21,None,0,✗,"{'100': 37, '000': 26, '111': 10, '001': 7, '011': 9, '101': 8, '110': 1, '010': 2}"
FK12,malicious,0.5,circuit5594.qasm,27,None,1,✗,"{'001': 8, '000': 15, '110': 30, '010': 19, '101': 4, '100': 17, '111': 4, '011': 3}"
FK12,malicious,0.5,circuit3927.qasm,23,None,1,✗,"{'101': 35, '001': 20, '111': 19, '011': 14, '010': 4, '000': 2, '100': 3, '110': 3}"
FK12,malicious,0.5,circuit5377.qasm,25,None,0,✗,"{'011': 24, '001': 6, '111': 36, '000': 12, '110': 11, '101': 6, '100': 2, '010': 3}"
FK12,malicious,0.5,circuit4065.qasm,32,None,0,✗,"{'111': 11, '110': 27, '101': 10, '011': 17, '010': 14, '100': 8, '001': 4, '000': 9}"
FK12,malicious,0.5,circuit0338.qasm,27,None,0,✗,"{'111': 17, '011': 20, '100': 17, '000': 18, '101': 6, '010': 8, '001': 7, '110': 7}"
FK12,malicious,0.5,circuit9699.qasm,27,None,1,✗,"{'110': 8, '101': 14, '011': 18, '001': 13, '000': 9, '111': 29, '100': 8, '010': 1}"
FK12,malicious,0.5,circuit2149.qasm,17,None,1,✗,"{'000': 36, '011': 11, '100': 43, '111': 10}"
FK12,malicious,0.5,circuit6984.qasm,20,None,1,✗,"{'010': 38, '101': 14, '100': 6, '110': 30, '001': 4, '000': 6, '111': 2}"
FK12,malicious,0.5,circuit9745.qasm,30,None,1,✗,"{'111': 15, '101': 21, '110': 10, '001': 30, '011': 19, '000': 2, '010': 3}"
FK12,malicious,0.5,circuit7117.qasm,31,None,1,✗,"{'101': 11, '111': 29, '001': 11, '011': 35, '100': 8, '010': 1, '110': 3, '000': 2}"
FK12,malicious,0.5,circuit4800.qasm,27,None,1,✗,"{'110': 20, '001': 18, '010': 20, '101': 13, '011': 3, '000': 11, '100': 10, '111': 5}"
FK12,malicious,0.5,circuit7303.qasm,23,None,0,✗,"{'101': 39, '001': 36, '011': 13, '111': 12}"
FK12,malicious,0.5,circuit2890.qasm,24,None,0,✗,"{'001': 38, '101': 39, '010': 4, '111': 10, '110': 4, '011': 5}"
FK12,malicious,0.5,circuit8792.qasm,24,None,0,✗,"{'010': 8, '001': 27, '101': 36, '110': 15, '011': 5, '111': 7, '100': 2}"
FK12,malicious,0.5,circuit7116.qasm,26,None,0,✗,"{'100': 4, '010': 21, '110': 21, '000': 7, '001': 9, '011': 18, '101': 7, '111': 13}"
FK12,malicious,0.5,circuit3701.qasm,21,None,1,✗,"{'011': 21, '100': 16, '111': 21, '001': 3, '000': 20, '101': 8, '010': 8, '110': 3}"
FK12,malicious,0.5,circuit2235.qasm,26,None,0,✗,"{'111': 15, '101': 22, '001': 15, '010': 11, '110': 9, '011': 11, '000': 7, '100': 10}"
FK12,malicious,0.5,circuit2994.qasm,27,None,1,✗,"{'110': 17, '001': 31, '010': 18, '101': 25, '100': 2, '000': 4, '011': 3}"
FK12,malicious,0.5,circuit6300.qasm,32,None,1,✗,"{'010': 14, '000': 6, '110': 24, '101': 19, '100': 6, '001': 20, '111': 7, '011': 4}"
FK12,malicious,0.5,circuit3915.qasm,29,None,1,✗,"{'100': 19, '000': 26, '010': 19, '110': 25, '011': 2, '001': 4, '111': 4, '101': 1}"
FK12,malicious,0.5,circuit2758.qasm,28,None,0,✗,"{'100': 36, '000': 21, '010': 8, '111': 17, '001': 3, '110': 7, '011': 7, '101': 1}"
FK12,malicious,0.5,circuit4577.qasm,21,None,1,✗,"{'011': 23, '111': 22, '001': 16, '100': 6, '010': 7, '101': 10, '000': 11, '110': 5}"
FK12,malicious,0.5,circuit2912.qasm,20,None,0,✗,"{'100': 29, '110': 19, '001': 6, '000': 24, '010': 15, '101': 3, '011': 1, '111': 3}"
FK12,malicious,0.5,circuit5951.qasm,24,None,0,✗,"{'110': 12, '011': 21, '100': 8, '000': 17, '010': 6, '111': 18, '001': 7, '101': 11}"
FK12,malicious,0.5,circuit3825.qasm,19,None,1,✗,"{'001': 21, '100': 16, '011': 8, '000': 17, '010': 6, '101': 18, '111': 7, '110': 7}"
FK12,malicious,0.5,circuit2468.qasm,32,1,1,✓,"{'011': 47, '111': 51, '110': 1, '010': 1}"
FK12,malicious,0.5,circuit8166.qasm,28,None,0,✗,"{'000': 40, '100': 37, '110': 6, '010': 7, '011': 4, '001': 2, '101': 2, '111': 2}"
FK12,malicious,0.5,circuit0453.qasm,25,None,0,✗,"{'111': 21, '001': 25, '000': 5, '011': 19, '101': 20, '100': 4, '110': 3, '010': 3}"
FK12,malicious,0.5,circuit5996.qasm,26,None,1,✗,"{'001': 5, '010': 20, '110': 20, '000': 23, '101': 3, '100': 20, '011': 4, '111': 5}"
FK12,malicious,0.5,circuit6162.qasm,25,None,1,✗,"{'110': 34, '101': 9, '001': 10, '010': 21, '011': 10, '000': 6, '111': 7, '100': 3}"
