protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
FK12,malicious,0.0,circuit5463.qasm,0,0.0,0,✓,"{'100': 40, '011': 60}"
FK12,malicious,0.0,circuit8843.qasm,0,1.0,1,✓,"{'000': 25, '100': 55, '011': 13, '111': 7}"
FK12,malicious,0.0,circuit3966.qasm,0,1.0,1,✓,"{'001': 35, '101': 58, '100': 5, '000': 2}"
FK12,malicious,0.0,circuit2875.qasm,0,1.0,1,✓,"{'101': 25, '111': 24, '011': 13, '010': 3, '001': 8, '100': 9, '110': 11, '000': 7}"
FK12,malicious,0.0,circuit5231.qasm,0,0.0,0,✓,"{'001': 49, '101': 31, '000': 10, '100': 10}"
FK12,malicious,0.0,circuit6764.qasm,0,0.0,0,✓,"{'100': 20, '000': 60, '111': 19, '011': 1}"
FK12,malicious,0.0,circuit9797.qasm,0,0.0,0,✓,"{'010': 3, '000': 59, '100': 3, '110': 35}"
FK12,malicious,0.0,circuit3874.qasm,0,1.0,1,✓,"{'001': 16, '110': 62, '010': 5, '111': 5, '101': 1, '000': 7, '100': 4}"
FK12,malicious,0.0,circuit9941.qasm,0,0.0,0,✓,"{'100': 13, '010': 38, '111': 12, '101': 5, '001': 18, '110': 1, '011': 11, '000': 2}"
FK12,malicious,0.0,circuit2569.qasm,0,1.0,1,✓,"{'000': 22, '110': 8, '111': 52, '001': 18}"
FK12,malicious,0.0,circuit8872.qasm,0,0.0,0,✓,"{'000': 61, '010': 7, '110': 26, '100': 6}"
FK12,malicious,0.0,circuit0970.qasm,0,0.0,0,✓,"{'111': 3, '010': 33, '000': 26, '110': 19, '011': 1, '001': 4, '101': 8, '100': 6}"
FK12,malicious,0.0,circuit0389.qasm,0,1.0,1,✓,"{'000': 38, '110': 60, '011': 2}"
FK12,malicious,0.0,circuit9534.qasm,0,1.0,1,✓,"{'110': 20, '100': 14, '001': 12, '101': 13, '111': 21, '000': 17, '010': 1, '011': 2}"
FK12,malicious,0.0,circuit7354.qasm,0,1.0,1,✓,"{'110': 59, '010': 28, '011': 6, '111': 7}"
FK12,malicious,0.0,circuit6467.qasm,0,1.0,1,✓,"{'101': 17, '110': 12, '001': 7, '100': 17, '111': 9, '011': 15, '010': 9, '000': 14}"
FK12,malicious,0.0,circuit0874.qasm,0,0.0,0,✓,"{'000': 38, '111': 15, '011': 8, '101': 5, '001': 17, '110': 5, '100': 10, '010': 2}"
FK12,malicious,0.0,circuit2595.qasm,0,0.0,0,✓,"{'011': 62, '111': 8, '100': 14, '101': 9, '000': 2, '010': 2, '001': 2, '110': 1}"
FK12,malicious,0.0,circuit0736.qasm,0,0.0,0,✓,"{'100': 8, '000': 23, '101': 12, '111': 16, '010': 4, '011': 25, '110': 10, '001': 2}"
FK12,malicious,0.0,circuit7844.qasm,0,1.0,1,✓,"{'101': 18, '110': 41, '011': 21, '000': 20}"
FK12,malicious,0.0,circuit9496.qasm,0,1.0,1,✓,"{'001': 18, '111': 53, '000': 23, '110': 6}"
FK12,malicious,0.0,circuit7404.qasm,0,1.0,1,✓,"{'011': 20, '111': 58, '100': 4, '000': 18}"
FK12,malicious,0.0,circuit1761.qasm,0,1.0,1,✓,"{'101': 53, '111': 9, '011': 33, '001': 5}"
FK12,malicious,0.0,circuit0614.qasm,0,1.0,1,✓,"{'100': 3, '110': 46, '010': 12, '101': 8, '001': 12, '011': 6, '111': 11, '000': 2}"
FK12,malicious,0.0,circuit3217.qasm,0,1.0,1,✓,"{'100': 8, '111': 61, '011': 12, '000': 11, '110': 4, '010': 1, '001': 2, '101': 1}"
FK12,malicious,0.0,circuit6682.qasm,0,1.0,1,✓,"{'111': 58, '011': 17, '000': 17, '100': 8}"
FK12,malicious,0.0,circuit4894.qasm,0,0.0,0,✓,"{'101': 13, '010': 64, '001': 5, '110': 18}"
FK12,malicious,0.0,circuit9992.qasm,0,0.0,0,✓,"{'100': 9, '111': 8, '010': 18, '110': 11, '000': 21, '001': 16, '101': 6, '011': 11}"
FK12,malicious,0.0,circuit7338.qasm,0,1.0,1,✓,"{'000': 9, '111': 33, '001': 6, '011': 11, '100': 17, '010': 17, '110': 7}"
FK12,malicious,0.0,circuit1233.qasm,0,0.0,0,✓,"{'010': 23, '011': 30, '110': 6, '111': 18, '101': 7, '000': 6, '100': 8, '001': 2}"
FK12,malicious,0.0,circuit9978.qasm,0,1.0,1,✓,"{'001': 32, '111': 55, '100': 10, '010': 3}"
FK12,malicious,0.0,circuit1952.qasm,0,1.0,1,✓,"{'111': 53, '110': 12, '010': 11, '011': 24}"
FK12,malicious,0.0,circuit8928.qasm,0,0.0,0,✓,"{'110': 19, '001': 57, '000': 6, '111': 18}"
FK12,malicious,0.0,circuit8080.qasm,0,1.0,1,✓,"{'011': 11, '110': 33, '111': 31, '000': 3, '010': 8, '101': 5, '001': 7, '100': 2}"
FK12,malicious,0.0,circuit5723.qasm,0,1.0,1,✓,"{'010': 8, '001': 19, '011': 6, '101': 36, '111': 20, '110': 8, '100': 1, '000': 2}"
FK12,malicious,0.0,circuit4013.qasm,0,0.0,0,✓,"{'111': 10, '100': 14, '011': 9, '001': 22, '010': 16, '110': 12, '000': 9, '101': 8}"
FK12,malicious,0.0,circuit3926.qasm,0,0.0,0,✓,"{'111': 37, '011': 49, '000': 12, '100': 2}"
FK12,malicious,0.0,circuit6073.qasm,0,1.0,1,✓,"{'000': 1, '101': 61, '010': 7, '111': 2, '011': 8, '110': 4, '001': 16, '100': 1}"
FK12,malicious,0.0,circuit2622.qasm,0,0.0,0,✓,"{'001': 50, '111': 20, '101': 12, '110': 3, '011': 7, '100': 3, '010': 4, '000': 1}"
FK12,malicious,0.0,circuit4617.qasm,0,1.0,1,✓,"{'001': 10, '100': 28, '101': 32, '000': 7, '110': 2, '010': 4, '011': 11, '111': 6}"
FK12,malicious,0.0,circuit4460.qasm,0,0.0,0,✓,"{'000': 54, '111': 21, '100': 18, '011': 7}"
FK12,malicious,0.0,circuit3513.qasm,0,1.0,1,✓,"{'100': 26, '000': 17, '111': 20, '010': 4, '110': 4, '001': 6, '011': 16, '101': 7}"
FK12,malicious,0.0,circuit5351.qasm,0,0.0,0,✓,"{'010': 57, '101': 18, '011': 6, '110': 14, '111': 1, '001': 2, '100': 2}"
FK12,malicious,0.0,circuit5990.qasm,0,1.0,1,✓,"{'010': 14, '100': 1, '110': 46, '000': 4, '001': 18, '101': 6, '011': 3, '111': 8}"
FK12,malicious,0.0,circuit3406.qasm,0,0.0,0,✓,"{'001': 23, '000': 7, '101': 20, '110': 12, '010': 16, '011': 10, '111': 7, '100': 5}"
FK12,malicious,0.0,circuit7046.qasm,0,0.0,0,✓,"{'011': 46, '100': 15, '111': 19, '101': 10, '010': 4, '110': 1, '001': 4, '000': 1}"
FK12,malicious,0.0,circuit5794.qasm,0,0.0,0,✓,"{'000': 46, '011': 6, '101': 4, '010': 12, '110': 9, '001': 4, '111': 14, '100': 5}"
FK12,malicious,0.0,circuit3928.qasm,0,1.0,1,✓,"{'111': 49, '000': 30, '011': 19, '100': 2}"
FK12,malicious,0.0,circuit0354.qasm,0,0.0,0,✓,"{'100': 20, '111': 11, '001': 11, '000': 47, '011': 3, '101': 1, '010': 3, '110': 4}"
FK12,malicious,0.0,circuit5594.qasm,0,1.0,1,✓,"{'110': 50, '000': 32, '101': 13, '011': 5}"
FK12,malicious,0.0,circuit3927.qasm,0,1.0,1,✓,"{'011': 41, '101': 46, '000': 5, '110': 5, '111': 3}"
FK12,malicious,0.0,circuit5377.qasm,0,0.0,0,✓,"{'100': 10, '011': 50, '010': 10, '111': 13, '101': 11, '001': 3, '000': 3}"
FK12,malicious,0.0,circuit4065.qasm,0,0.0,0,✓,"{'010': 26, '011': 30, '000': 4, '111': 14, '101': 8, '001': 4, '100': 9, '110': 5}"
FK12,malicious,0.0,circuit0338.qasm,0,0.0,0,✓,"{'000': 29, '101': 8, '001': 4, '011': 26, '100': 12, '110': 10, '111': 7, '010': 4}"
FK12,malicious,0.0,circuit9699.qasm,0,1.0,1,✓,"{'111': 54, '001': 22, '110': 3, '000': 21}"
FK12,malicious,0.0,circuit2149.qasm,0,1.0,1,✓,"{'011': 21, '100': 54, '000': 20, '111': 5}"
FK12,malicious,0.0,circuit6984.qasm,0,1.0,1,✓,"{'110': 53, '101': 3, '010': 13, '100': 4, '000': 11, '001': 13, '111': 3}"
FK12,malicious,0.0,circuit9745.qasm,0,1.0,1,✓,"{'101': 44, '011': 27, '110': 7, '000': 4, '001': 6, '100': 1, '111': 11}"
FK12,malicious,0.0,circuit7117.qasm,0,1.0,1,✓,"{'111': 59, '000': 6, '001': 17, '101': 2, '011': 12, '110': 2, '100': 2}"
FK12,malicious,0.0,circuit4800.qasm,0,1.0,1,✓,"{'101': 25, '010': 17, '110': 27, '011': 13, '000': 8, '001': 4, '100': 4, '111': 2}"
FK12,malicious,0.0,circuit7303.qasm,0,0.0,0,✓,"{'001': 63, '111': 18, '101': 14, '011': 5}"
FK12,malicious,0.0,circuit2890.qasm,0,0.0,0,✓,"{'101': 15, '111': 23, '001': 55, '010': 5, '110': 1, '100': 1}"
FK12,malicious,0.0,circuit8792.qasm,0,0.0,0,✓,"{'110': 21, '001': 57, '111': 8, '101': 7, '010': 4, '000': 1, '011': 2}"
FK12,malicious,0.0,circuit7116.qasm,0,0.0,0,✓,"{'011': 27, '010': 16, '001': 14, '110': 15, '111': 16, '000': 12}"
FK12,malicious,0.0,circuit3701.qasm,0,1.0,1,✓,"{'011': 7, '111': 22, '110': 2, '100': 31, '000': 14, '010': 9, '001': 14, '101': 1}"
FK12,malicious,0.0,circuit2235.qasm,0,0.0,0,✓,"{'011': 5, '000': 14, '110': 7, '010': 7, '111': 22, '001': 39, '100': 4, '101': 2}"
FK12,malicious,0.0,circuit2994.qasm,0,1.0,1,✓,"{'101': 29, '110': 21, '100': 6, '001': 28, '000': 2, '010': 9, '111': 5}"
FK12,malicious,0.0,circuit6300.qasm,0,1.0,1,✓,"{'011': 17, '000': 18, '110': 33, '101': 32}"
FK12,malicious,0.0,circuit3915.qasm,0,1.0,1,✓,"{'000': 18, '100': 26, '110': 23, '001': 4, '010': 17, '011': 4, '111': 3, '101': 5}"
FK12,malicious,0.0,circuit2758.qasm,0,0.0,0,✓,"{'000': 52, '110': 11, '010': 2, '100': 10, '111': 19, '011': 2, '001': 3, '101': 1}"
FK12,malicious,0.0,circuit4577.qasm,0,1.0,1,✓,"{'111': 39, '001': 19, '010': 7, '011': 2, '100': 14, '101': 2, '110': 10, '000': 7}"
FK12,malicious,0.0,circuit2912.qasm,0,0.0,0,✓,"{'110': 34, '001': 13, '111': 5, '000': 48}"
FK12,malicious,0.0,circuit5951.qasm,0,0.0,0,✓,"{'000': 30, '011': 32, '101': 11, '010': 3, '110': 16, '111': 3, '001': 3, '100': 2}"
FK12,malicious,0.0,circuit3825.qasm,0,1.0,1,✓,"{'101': 26, '000': 8, '111': 7, '100': 28, '011': 9, '001': 13, '010': 7, '110': 2}"
FK12,malicious,0.0,circuit2468.qasm,0,1.0,1,✓,"{'011': 31, '111': 61, '110': 5, '010': 3}"
FK12,malicious,0.0,circuit8166.qasm,0,0.0,0,✓,"{'111': 14, '000': 45, '100': 29, '011': 3, '001': 1, '010': 6, '110': 2}"
FK12,malicious,0.0,circuit0453.qasm,0,0.0,0,✓,"{'011': 21, '001': 29, '111': 16, '100': 2, '101': 15, '000': 7, '010': 6, '110': 4}"
FK12,malicious,0.0,circuit5996.qasm,0,1.0,1,✓,"{'110': 27, '100': 33, '010': 13, '000': 11, '001': 6, '101': 6, '111': 3, '011': 1}"
FK12,malicious,0.0,circuit6162.qasm,0,1.0,1,✓,"{'110': 48, '111': 19, '001': 22, '000': 11}"
FK12,malicious,0.0,circuit5293.qasm,0,1.0,1,✓,"{'100': 47, '000': 25, '011': 15, '111': 13}"
FK12,malicious,0.0,circuit9009.qasm,0,0.0,0,✓,"{'001': 54, '110': 17, '000': 5, '111': 9, '101': 8, '010': 5, '011': 2}"
FK12,malicious,0.0,circuit4361.qasm,0,0.0,0,✓,"{'000': 65, '100': 16, '111': 14, '011': 5}"
FK12,malicious,0.0,circuit7892.qasm,0,1.0,1,✓,"{'011': 9, '010': 16, '101': 60, '111': 1, '100': 6, '110': 4, '001': 4}"
FK12,malicious,0.0,circuit5525.qasm,0,1.0,1,✓,"{'100': 34, '000': 13, '110': 35, '010': 18}"
FK12,malicious,0.0,circuit0138.qasm,0,1.0,1,✓,"{'110': 65, '000': 35}"
FK12,malicious,0.0,circuit6783.qasm,0,0.0,0,✓,"{'000': 32, '100': 8, '001': 34, '011': 5, '101': 5, '111': 5, '110': 9, '010': 2}"
FK12,malicious,0.0,circuit7085.qasm,0,0.0,0,✓,"{'000': 6, '011': 57, '100': 21, '111': 16}"
FK12,malicious,0.0,circuit2788.qasm,0,1.0,1,✓,"{'110': 45, '111': 10, '101': 4, '011': 5, '010': 18, '001': 13, '000': 5}"
FK12,malicious,0.0,circuit4214.qasm,0,1.0,1,✓,"{'101': 56, '100': 12, '010': 25, '011': 7}"
FK12,malicious,0.0,circuit4346.qasm,0,1.0,1,✓,"{'000': 24, '100': 9, '011': 18, '111': 49}"
FK12,malicious,0.0,circuit8996.qasm,0,0.0,0,✓,"{'001': 35, '011': 28, '111': 6, '010': 4, '100': 13, '101': 4, '110': 7, '000': 3}"
FK12,malicious,0.0,circuit4963.qasm,0,0.0,0,✓,"{'101': 33, '000': 16, '010': 45, '111': 6}"
FK12,malicious,0.0,circuit2069.qasm,0,1.0,1,✓,"{'000': 11, '100': 56, '011': 19, '101': 11, '010': 3}"
FK12,malicious,0.0,circuit8043.qasm,0,1.0,1,✓,"{'001': 11, '110': 45, '010': 24, '000': 8, '101': 2, '111': 2, '100': 7, '011': 1}"
FK12,malicious,0.0,circuit6756.qasm,0,0.0,0,✓,"{'010': 45, '110': 18, '111': 9, '100': 6, '001': 11, '000': 3, '101': 1, '011': 7}"
FK12,malicious,0.0,circuit7253.qasm,0,1.0,1,✓,"{'000': 33, '011': 5, '110': 52, '101': 10}"
FK12,malicious,0.0,circuit5450.qasm,0,0.0,0,✓,"{'100': 18, '000': 8, '011': 55, '111': 19}"
FK12,malicious,0.0,circuit7443.qasm,0,0.0,0,✓,"{'010': 63, '000': 2, '110': 15, '100': 6, '101': 12, '001': 1, '111': 1}"
FK12,malicious,0.0,circuit1112.qasm,0,1.0,1,✓,"{'100': 51, '111': 4, '011': 21, '000': 13, '010': 6, '110': 3, '101': 2}"
FK12,malicious,0.0,circuit6034.qasm,0,1.0,1,✓,"{'111': 73, '011': 27}"
FK12,malicious,0.05,circuit5463.qasm,1,0.0,0,✓,"{'000': 3, '111': 2, '011': 68, '100': 27}"
FK12,malicious,0.05,circuit8843.qasm,0,1.0,1,✓,"{'011': 20, '111': 11, '100': 55, '000': 14}"
FK12,malicious,0.05,circuit3966.qasm,4,1.0,1,✓,"{'100': 5, '101': 60, '001': 32, '000': 3}"
FK12,malicious,0.05,circuit2875.qasm,3,1.0,1,✓,"{'100': 5, '001': 18, '011': 13, '111': 19, '101': 22, '110': 6, '010': 9, '000': 8}"
FK12,malicious,0.05,circuit5231.qasm,1,0.0,0,✓,"{'001': 52, '101': 27, '100': 9, '000': 12}"
FK12,malicious,0.05,circuit6764.qasm,2,0.0,0,✓,"{'000': 56, '111': 14, '100': 27, '011': 3}"
FK12,malicious,0.05,circuit9797.qasm,1,0.0,0,✓,"{'000': 59, '110': 30, '100': 4, '010': 7}"
FK12,malicious,0.05,circuit3874.qasm,2,1.0,1,✓,"{'111': 3, '001': 17, '010': 12, '110': 49, '000': 13, '101': 2, '011': 2, '100': 2}"
FK12,malicious,0.05,circuit9941.qasm,3,0.0,0,✓,"{'010': 35, '100': 14, '011': 11, '101': 3, '001': 17, '110': 4, '111': 13, '000': 3}"
FK12,malicious,0.05,circuit2569.qasm,2,1.0,1,✓,"{'111': 52, '001': 14, '110': 6, '000': 23, '011': 2, '100': 3}"
FK12,malicious,0.05,circuit8872.qasm,1,0.0,0,✓,"{'110': 38, '000': 50, '010': 9, '100': 3}"
FK12,malicious,0.05,circuit0970.qasm,3,0.0,0,✓,"{'000': 27, '110': 20, '100': 10, '010': 31, '101': 2, '111': 4, '001': 4, '011': 2}"
FK12,malicious,0.05,circuit0389.qasm,5,1.0,1,✓,"{'000': 29, '110': 62, '011': 3, '010': 3, '101': 2, '100': 1}"
FK12,malicious,0.05,circuit9534.qasm,1,1.0,1,✓,"{'100': 17, '110': 15, '001': 19, '000': 14, '101': 13, '111': 19, '011': 3}"
FK12,malicious,0.05,circuit7354.qasm,2,1.0,1,✓,"{'110': 57, '111': 10, '010': 29, '011': 4}"
FK12,malicious,0.05,circuit6467.qasm,2,1.0,1,✓,"{'110': 13, '111': 20, '100': 12, '011': 13, '101': 15, '000': 13, '001': 7, '010': 7}"
FK12,malicious,0.05,circuit0874.qasm,2,0.0,0,✓,"{'100': 8, '001': 20, '110': 5, '000': 40, '111': 11, '101': 8, '011': 7, '010': 1}"
FK12,malicious,0.05,circuit2595.qasm,3,0.0,0,✓,"{'011': 53, '111': 13, '001': 2, '000': 6, '100': 16, '101': 7, '110': 1, '010': 2}"
FK12,malicious,0.05,circuit0736.qasm,3,0.0,0,✓,"{'011': 30, '000': 29, '001': 3, '010': 2, '101': 11, '111': 12, '100': 9, '110': 4}"
FK12,malicious,0.05,circuit7844.qasm,1,1.0,1,✓,"{'110': 42, '101': 25, '011': 12, '000': 18, '010': 1, '100': 2}"
FK12,malicious,0.05,circuit9496.qasm,4,1.0,1,✓,"{'111': 56, '001': 21, '100': 5, '110': 5, '101': 2, '000': 10, '011': 1}"
FK12,malicious,0.05,circuit7404.qasm,2,1.0,1,✓,"{'000': 17, '111': 50, '100': 7, '011': 26}"
FK12,malicious,0.05,circuit1761.qasm,2,1.0,1,✓,"{'011': 29, '101': 60, '001': 7, '111': 4}"
FK12,malicious,0.05,circuit0614.qasm,2,1.0,1,✓,"{'010': 18, '101': 6, '001': 14, '111': 13, '110': 45, '011': 1, '000': 1, '100': 2}"
FK12,malicious,0.05,circuit3217.qasm,0,1.0,1,✓,"{'100': 9, '011': 14, '000': 16, '111': 50, '110': 9, '001': 1, '010': 1}"
FK12,malicious,0.05,circuit6682.qasm,1,1.0,1,✓,"{'111': 57, '000': 23, '100': 8, '011': 12}"
FK12,malicious,0.05,circuit4894.qasm,5,0.0,0,✓,"{'010': 57, '001': 2, '110': 15, '101': 26}"
FK12,malicious,0.05,circuit9992.qasm,3,0.0,0,✓,"{'011': 16, '010': 14, '001': 16, '111': 9, '100': 11, '000': 15, '101': 11, '110': 8}"
FK12,malicious,0.05,circuit7338.qasm,0,1.0,1,✓,"{'100': 15, '001': 7, '011': 15, '010': 13, '111': 35, '000': 9, '110': 6}"
FK12,malicious,0.05,circuit1233.qasm,2,0.0,0,✓,"{'010': 24, '111': 15, '011': 35, '110': 6, '100': 9, '101': 6, '000': 4, '001': 1}"
FK12,malicious,0.05,circuit9978.qasm,2,1.0,1,✓,"{'111': 48, '100': 11, '010': 5, '001': 34, '011': 2}"
FK12,malicious,0.05,circuit1952.qasm,5,1.0,1,✓,"{'111': 50, '011': 33, '010': 7, '110': 10}"
FK12,malicious,0.05,circuit8928.qasm,6,0.0,0,✓,"{'111': 14, '001': 54, '110': 23, '100': 1, '101': 2, '000': 5, '010': 1}"
FK12,malicious,0.05,circuit8080.qasm,1,1.0,1,✓,"{'101': 4, '010': 11, '111': 20, '000': 7, '110': 29, '011': 17, '001': 9, '100': 3}"
FK12,malicious,0.05,circuit5723.qasm,3,1.0,1,✓,"{'101': 32, '001': 27, '111': 22, '011': 8, '110': 2, '010': 3, '000': 6}"
FK12,malicious,0.05,circuit4013.qasm,4,0.0,0,✓,"{'000': 20, '001': 18, '011': 13, '110': 12, '010': 19, '111': 6, '101': 7, '100': 5}"
FK12,malicious,0.05,circuit3926.qasm,3,0.0,0,✓,"{'011': 54, '111': 28, '000': 15, '100': 3}"
FK12,malicious,0.05,circuit6073.qasm,2,1.0,1,✓,"{'011': 9, '101': 56, '001': 16, '100': 2, '111': 3, '010': 11, '000': 1, '110': 2}"
FK12,malicious,0.05,circuit2622.qasm,1,0.0,0,✓,"{'001': 48, '110': 3, '010': 11, '111': 15, '101': 11, '011': 6, '000': 3, '100': 3}"
FK12,malicious,0.05,circuit4617.qasm,3,1.0,1,✓,"{'001': 11, '011': 12, '100': 21, '000': 8, '010': 15, '101': 28, '110': 3, '111': 2}"
FK12,malicious,0.05,circuit4460.qasm,3,0.0,0,✓,"{'111': 22, '000': 44, '100': 24, '011': 10}"
FK12,malicious,0.05,circuit3513.qasm,3,1.0,1,✓,"{'101': 14, '010': 4, '110': 10, '001': 4, '011': 18, '000': 7, '100': 22, '111': 21}"
FK12,malicious,0.05,circuit5351.qasm,3,0.0,0,✓,"{'010': 48, '101': 14, '110': 14, '011': 9, '111': 2, '100': 7, '000': 2, '001': 4}"
FK12,malicious,0.05,circuit5990.qasm,3,1.0,1,✓,"{'110': 54, '010': 10, '011': 4, '111': 8, '001': 12, '101': 6, '100': 3, '000': 3}"
FK12,malicious,0.05,circuit3406.qasm,7,0.0,0,✓,"{'010': 24, '001': 23, '101': 15, '110': 17, '100': 7, '011': 5, '000': 7, '111': 2}"
FK12,malicious,0.05,circuit7046.qasm,4,0.0,0,✓,"{'111': 19, '011': 50, '100': 11, '101': 13, '001': 6, '010': 1}"
FK12,malicious,0.05,circuit5794.qasm,1,0.0,0,✓,"{'000': 49, '110': 13, '011': 3, '010': 5, '111': 14, '001': 1, '100': 14, '101': 1}"
FK12,malicious,0.05,circuit3928.qasm,1,1.0,1,✓,"{'111': 45, '000': 19, '011': 25, '100': 11}"
FK12,malicious,0.05,circuit0354.qasm,6,0.0,0,✓,"{'100': 12, '000': 45, '111': 17, '011': 3, '001': 9, '101': 3, '110': 9, '010': 2}"
FK12,malicious,0.05,circuit5594.qasm,5,1.0,1,✓,"{'110': 51, '000': 27, '010': 2, '011': 10, '101': 9, '100': 1}"
FK12,malicious,0.05,circuit3927.qasm,2,1.0,1,✓,"{'101': 55, '000': 4, '110': 6, '011': 27, '001': 3, '010': 2, '111': 3}"
FK12,malicious,0.05,circuit5377.qasm,3,0.0,0,✓,"{'001': 2, '111': 17, '011': 43, '010': 7, '100': 14, '101': 7, '110': 4, '000': 6}"
FK12,malicious,0.05,circuit4065.qasm,0,0.0,0,✓,"{'011': 27, '010': 27, '100': 11, '110': 11, '101': 10, '000': 3, '111': 4, '001': 7}"
FK12,malicious,0.05,circuit0338.qasm,0,0.0,0,✓,"{'111': 13, '000': 17, '110': 12, '011': 32, '100': 12, '010': 7, '101': 7}"
FK12,malicious,0.05,circuit9699.qasm,3,1.0,1,✓,"{'111': 62, '000': 14, '110': 4, '001': 17, '011': 2, '101': 1}"
FK12,malicious,0.05,circuit2149.qasm,1,1.0,1,✓,"{'100': 53, '000': 20, '011': 20, '111': 7}"
FK12,malicious,0.05,circuit9745.qasm,3,1.0,1,✓,"{'101': 46, '111': 11, '001': 6, '011': 27, '110': 7, '000': 3}"
FK12,malicious,0.05,circuit7117.qasm,3,1.0,1,✓,"{'110': 4, '111': 52, '010': 1, '001': 16, '100': 5, '011': 10, '000': 7, '101': 5}"
FK12,malicious,0.05,circuit4800.qasm,4,1.0,1,✓,"{'011': 7, '001': 6, '000': 8, '101': 21, '010': 12, '100': 4, '110': 38, '111': 4}"
FK12,malicious,0.05,circuit7303.qasm,5,0.0,0,✓,"{'001': 53, '101': 21, '111': 17, '011': 9}"
FK12,malicious,0.05,circuit2890.qasm,3,0.0,0,✓,"{'001': 46, '101': 26, '011': 8, '111': 17, '010': 3}"
FK12,malicious,0.05,circuit8792.qasm,3,0.0,0,✓,"{'111': 9, '001': 62, '101': 9, '110': 15, '000': 3, '010': 2}"
FK12,malicious,0.05,circuit7116.qasm,1,0.0,0,✓,"{'111': 22, '011': 23, '100': 1, '001': 13, '110': 17, '000': 9, '010': 15}"
FK12,malicious,0.05,circuit3701.qasm,2,1.0,1,✓,"{'111': 25, '010': 12, '100': 19, '011': 14, '101': 4, '001': 13, '000': 10, '110': 3}"
FK12,malicious,0.05,circuit2235.qasm,5,0.0,0,✓,"{'001': 32, '110': 10, '111': 24, '000': 18, '100': 4, '011': 5, '010': 7}"
FK12,malicious,0.05,circuit2994.qasm,0,1.0,1,✓,"{'101': 32, '010': 5, '001': 28, '110': 31, '000': 2, '100': 2}"
FK12,malicious,0.05,circuit6300.qasm,0,1.0,1,✓,"{'110': 21, '101': 24, '000': 25, '011': 17, '010': 3, '111': 3, '100': 4, '001': 3}"
FK12,malicious,0.05,circuit3915.qasm,2,1.0,1,✓,"{'010': 24, '110': 25, '100': 22, '000': 16, '111': 1, '101': 5, '001': 2, '011': 5}"
FK12,malicious,0.05,circuit2758.qasm,5,0.0,0,✓,"{'110': 9, '111': 25, '000': 52, '100': 7, '011': 3, '010': 3, '001': 1}"
FK12,malicious,0.05,circuit4577.qasm,2,1.0,1,✓,"{'011': 6, '111': 35, '100': 18, '001': 30, '010': 6, '101': 2, '000': 1, '110': 2}"
FK12,malicious,0.05,circuit2912.qasm,4,0.0,0,✓,"{'001': 10, '010': 1, '000': 47, '111': 8, '110': 31, '100': 2, '101': 1}"
FK12,malicious,0.05,circuit5951.qasm,2,0.0,0,✓,"{'011': 34, '110': 11, '000': 26, '111': 3, '101': 14, '100': 3, '001': 4, '010': 5}"
FK12,malicious,0.05,circuit3825.qasm,2,1.0,1,✓,"{'001': 8, '010': 7, '011': 17, '101': 23, '100': 24, '110': 4, '111': 3, '000': 14}"
FK12,malicious,0.05,circuit2468.qasm,2,1.0,1,✓,"{'111': 57, '011': 39, '010': 1, '110': 3}"
FK12,malicious,0.05,circuit8166.qasm,5,0.0,0,✓,"{'000': 52, '100': 24, '010': 7, '111': 7, '011': 5, '110': 4, '001': 1}"
FK12,malicious,0.05,circuit0453.qasm,1,0.0,0,✓,"{'011': 18, '001': 34, '101': 14, '110': 2, '010': 3, '000': 3, '111': 19, '100': 7}"
FK12,malicious,0.05,circuit5996.qasm,1,1.0,1,✓,"{'110': 21, '100': 35, '101': 5, '010': 13, '000': 17, '011': 3, '001': 3, '111': 3}"
FK12,malicious,0.05,circuit6162.qasm,4,1.0,1,✓,"{'110': 52, '000': 8, '001': 25, '111': 11, '101': 1, '010': 2, '011': 1}"
FK12,malicious,0.05,circuit5293.qasm,3,1.0,1,✓,"{'100': 39, '000': 30, '111': 14, '011': 17}"
FK12,malicious,0.05,circuit9009.qasm,4,0.0,0,✓,"{'001': 58, '110': 24, '111': 8, '100': 2, '101': 4, '000': 2, '011': 2}"
FK12,malicious,0.05,circuit4361.qasm,1,0.0,0,✓,"{'000': 54, '111': 19, '100': 22, '011': 5}"
FK12,malicious,0.05,circuit7892.qasm,8,1.0,1,✓,"{'101': 49, '001': 10, '011': 15, '010': 18, '100': 3, '110': 1, '111': 4}"
FK12,malicious,0.05,circuit5525.qasm,3,1.0,1,✓,"{'000': 15, '010': 27, '110': 23, '100': 35}"
FK12,malicious,0.05,circuit0138.qasm,5,1.0,1,✓,"{'110': 55, '100': 4, '000': 38, '010': 3}"
FK12,malicious,0.05,circuit6783.qasm,4,0.0,0,✓,"{'000': 23, '110': 15, '100': 10, '001': 27, '101': 13, '111': 4, '011': 5, '010': 3}"
FK12,malicious,0.05,circuit7085.qasm,1,0.0,0,✓,"{'111': 21, '000': 5, '011': 53, '100': 21}"
FK12,malicious,0.05,circuit2788.qasm,0,1.0,1,✓,"{'010': 27, '011': 1, '110': 47, '111': 6, '001': 15, '101': 3, '100': 1}"
